id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-e19e2a120596f710,indeed,https://www.indeed.com/viewjob?jk=e19e2a120596f710,https://careers.bmc.org/jobs/director-of-telecommunications,Director of Telecommunications,Boston Medical Center,"Remote, US",2026-03-27,fulltime,direct_data,yearly,122000.0,177000.0,USD,True,,,,,"### **Director of Telecommunications**


* 46336
* remote
* Full Time

**POSITION SUMMARY****:**


The Director of Telecommunications provides strategic and operational leadership for the organization’s enterprise\-wide telecommunication systems, including RingCentral, Avaya, and Cisco platforms. This role is responsible for developing and executing a comprehensive contact center strategy that supports clinical operations, enhances the patient and member experience, and promotes efficient staff collaboration across hospital campuses, ambulatory sites, and health plan service teams.


The Director will also lead the modernization of voice and contact center platforms, playing a key role in both care delivery and health plan operations such as member services, claims, provider relations, and utilization management. A critical component of this role is integrating telephony and mobility platforms with clinical and business systems, ensuring that communication tools support the organization’s broader digital transformation goals.


The Director will also work in close partnership with IT Operations to provide strategic direction for the organization’s enterprise mobile device program, with a focus on supporting clinical, operational, and administrative workflows.

**Position: Director of Telecommunications**

**Department: Tech Support**

**Schedule: Full Time**

**Location: Remote**

**ESSENTIAL RESPONSIBILITIES / DUTIES:**

**Strategic Leadership \& Planning:**

* Lead the development of a multi\-year telecommunications and contact center strategy, aligning voice and omnichannel capabilities with the goals of both clinical care and health plan operations.
* Partner with senior leadership across Patient Access, Member Services, Care Management, and Pharmacy to define unified communication strategies that support member engagement and operational efficiency.
* Lead multi\-year planning for telephony and contact center modernization, including the consolidation and migration of legacy systems to cloud\-based platforms (e.g., RingCentral UCaaS, NICE CXone, etc.).
* Drive digital transformation of voice systems, including cloud migration, AI\-powered virtual agents, and omnichannel integration (voice, SMS, email, chat).

**Operational Oversight:**

* Oversee day\-to\-day operations and performance of enterprise voice infrastructure across RingCentral, Avaya, and Cisco platforms supporting hospital campuses, ambulatory sites, member services, and remote users.
* Direct a team of telecom engineers and administrators responsible for deployment, support, and troubleshooting of voice and contact center technologies.
* Ensure system resiliency, compliance (e.g., HIPAA), and high availability of all telecommunications services supporting clinical care, safety systems, and business operations.
* Monitor and report on system performance, call quality, and key performance indicators (KPIs) related to contact center efficiency and patient satisfaction.

**Mobility Program Oversight:**

* Provide strategic direction for the organization’s enterprise mobile device program.
* Support the execution of large\-scale mobility and paging modernization projects, including software/hardware upgrades and infrastructure improvements.
* Ensure mobility services are aligned with the broader telecommunications and digital transformation goals of the organization.

**Contact Center Strategy \& Innovation:**

* Lead the design and implementation of next\-generation contact center solutions that enhance patient access, member services, care coordination, and call handling across departments.
* Enable and optimize self\-service options for patients and members through IVRs, chatbots, and web portals.
* Integrate contact center platforms with EHR (e.g., Epic), CRM (e.g., Salesforce), M365, and claims processing systems.

**Vendor \& Budget Management:**

* Manage vendor relationships, contracts, licensing, and service level agreements (SLAs) and assess cost\-saving or service\-improving opportunities.
* Develop and oversee capital and operating budgets related to telecommunications infrastructure and strategic initiatives.
* Negotiate with vendors to optimize cost, performance, and support alignment with health system priorities.

**(The above statements in this job description are intended to depict the general nature and level of work assigned to the employee(s) in this job. The above is not intended to represent an exhaustive list of accountable duties and responsibilities required.**

**JOB REQUIREMENTS**

**REQUIRED EDUCATION AND EXPERIENCE:**

* Bachelor’s degree in Information Technology, Telecommunications, or a related field; and10\+ years of progressive leadership experience in telecommunications or IT infrastructure, preferably in a healthcare setting; or equivalent combination of education and experience.
* Strong experience managing RingCentral, Avaya, or Cisco voice platforms in a complex, multi\-site environment.
* Demonstrated success leading contact center strategy and operations, preferably in a health system or hospital network.
* Experience integrating voice platforms with EHR (e.g., Epic), CRM (e.g., Salesforce), and claims or case management systems.

**PREFERRED EDUCATION AND EXPERIENCE:**

* Master's degree

**CERTIFICATIONS, LICENSES, REGISTRATIONS REQUIRED:**

* N/A

**CERTIFICATIONS, LICENSES, REGISTRATIONS PREFERRED:**

* Avaya Certified Implementation Specialist (ACIS)
* Cisco Certified Network Associate – Collaboration (CCNA Collaboration)
* RingCentral Admin Certification

**KNOWLEDGE, SKILLS \& ABILITIES (KSAs):**

* Extensive knowledge of enterprise voice and unified communications technologies, including RingCentral, Avaya, Cisco, VoIP, SIP, and UCaaS platforms.
* Strong expertise in contact center platforms (e.g., NICE CXone), including design, operations, and performance optimization.
* Solid understanding of healthcare delivery systems, ambulatory care, and health plan operations (e.g., member services, claims, provider support, care management).
* Familiarity with healthcare and health plan regulatory requirements, including HIPAA, HITRUST, and CMS contact center standards.
* Proven ability to develop and execute strategic roadmaps aligned with organizational goals across clinical and administrative domains.
* Strong vendor management skills, including contract negotiation, service level management, and vendor performance oversight.
* Demonstrated project and program management skills, with the ability to lead complex, cross\-functional initiatives.
* Financial acumen with experience in telecom budgeting, forecasting, and cost optimization.
* Exceptional leadership and team\-building capabilities, with a track record of mentoring high\-performing teams.
* Excellent communication and executive presentation skills, with the ability to convey technical concepts to non\-technical stakeholders.
* Ability to drive innovation, adopt emerging technologies (e.g., AI virtual agents, omnichannel platforms), and support digital transformation in both care delivery and payer environments.
* Deep understanding of VoIP, SIP, UCaaS, PBX systems, IVRs, and contact center technologies such as NICE CXone
* Strong knowledge of Apple and Android mobile devices
* Strong knowledge of mobile device management platforms
* Strong understanding of healthcare operations, patient access models, and the regulatory landscape (e.g., HIPAA).
* Excellent leadership, communication, vendor management, and cross\-functional collaboration skills.


Boston Medical Center Health System (BMCHS) is a \~$6 billion integrated academic health care system whose purpose is to transform the outcomes of low(er) income and vulnerable populations in Massachusetts, New Hampshire and beyond. Anchored by Boston Medical Center, BMCHS has evolved to encompass six major entities: Boston Medical Center, WellSense Health Plan, Boston University Medical Group, Boston HealthNet (a network of community health centers), Boston Accountable Care Organization, and Clearway Health (a specialty pharmacy services provider).


BMC Health System occupies a unique position in the MA and US healthcare landscape. Over 60% of clinical care is in (near) full risk arrangements, and there is a strong commitment to value based care, and to addressing the core health drivers (social determinants of health) in the communities that BMCHS serves. BMCHS’s patients disproportionately come from communities of color, so BMCHS is deeply invested in addressing health inequities both within the organization, and in partnership with community organizations. Through WellSense Health Plan, BMCHS covers over 40% of all Massachusetts’ Medicaid members in exclusive payer\-provider partnerships with eight accountable care organizations. Lastly, BMCHS’s academic enterprise provides a strong foundation of talent to study and disseminate its experience and to shape the health system more broadly.

**Compensation Range:**


$122,000\.00\- $177,000\.00
This range offers an estimate based on the minimum job qualifications. However, our approach to determining base pay is comprehensive, and a broad range of factors is considered when making an offer. This includes education, experience, skills, and certifications/licensures as they directly relate to position requirements; as well as business/organizational needs, internal equity, and market\-competitiveness. In addition, BMCHS offers generous total compensation that includes, but is not limited to, benefits (medical, dental, vision, pharmacy), discretionary annual bonuses and merit increases, Flexible Spending Accounts, 403(b) savings matches, paid time off, career advancement opportunities, and resources to support employee and family well\-being.

**NOTE**: This range is based on Boston\-area data, and is subject to modification based on geographic location.


Equal Opportunity Employer/Disabled/Veterans


According to the FTC, there has been a rise in employment offer scams. Our current job openings are listed on our website and applications are received only through our website. We do not ask or require downloads of any applications, or “apps” job offers are not extended over text messages or social media platforms. We do not ask individuals to purchase equipment for or prior to employment.",,https://www.indeed.com/cmp/Boston-Medical-Center,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/17bf094abadc04cd501d3acbf689c076,https://www.bmc.org,"Boston, MA","5,001 to 10,000",Decline to state,"Boston Medical Center (BMC) is a 514-bed academic medical center located in Boston's historic South End, providing medical care for infants, children, teens and adults.",,,,,,
in-932a22ba6886b115,indeed,https://www.indeed.com/viewjob?jk=932a22ba6886b115,https://zillow.wd5.myworkdayjobs.com/Zillow_Group_External/job/Remote-USA/Business-Intelligence-Lead--People-Analytics_P749847,"Business Intelligence Lead, People Analytics",Zillow,"Remote, US",2026-03-27,fulltime,direct_data,yearly,112700.0,189400.0,USD,True,,,,,"**About the team**
------------------


The Zillow Group People Analytics team is a strategic group of data professionals transforming how people insights are delivered and used across the company. We partner closely with the People Org, Analytics, Finance, and business leaders to provide scalable, decision\-ready insights that drive impact.  

Our work goes beyond reporting — we are modernizing the People data ecosystem to create a cohesive, intuitive, and self\-service experience. Through dashboard innovation, platform strategy, and emerging AI\-enabled capabilities, we are building a trusted insights environment that empowers leaders to make faster, smarter decisions.**About the role**
------------------


We are seeking a Business Intelligence Lead to help shape and modernize the People Analytics insights ecosystem. This role will lead the transformation of our dashboard portfolio into a cohesive, intuitive, and scalable experience while helping define the future\-state BI platform strategy (e.g., Tableau, Databricks, and emerging AI\-enabled tools).


As the BI Lead, you will operate as both a strategic product owner and a hands\-on builder — standardizing design and governance practices, improving usability and adoption, and creating a clear “front door” to People insights. This role partners closely with key stakeholders to translate business needs into scalable, decision\-ready solutions.


This is a high\-impact opportunity for a proactive, technically strong BI leader who thrives in ambiguity and is excited to shape the next chapter of People Analytics at Zillow Group.

**Key Responsibilities**

* Define BI Platform \& Tooling Strategy. Evaluate and recommend the future\-state BI environment (e.g., Tableau, Databricks, emerging AI\-enabled tools). Establish a clear decision framework for when and how insights should be delivered across platforms.
* Partner Strategically with Stakeholders. Work directly with key partners to translate business needs into decision\-ready insights. Manage intake thoughtfully, anticipate follow\-up questions, and guide stakeholders toward scalable, sustainable solutions.
* Elevate Standards \& Influence the Roadmap. Promote best practices in data visualization and storytelling, mentor other dashboard contributors, and contribute to the broader People Analytics roadmap and ecosystem evolution.
* Lead Dashboard Modernization. Own the end\-to\-end transformation of the People Analytics dashboard ecosystem. Consolidate legacy builds into a cohesive, intuitive experience with standardized design, navigation, and governance practices that improve usability, performance, and adoption.
* Create a Clear Entry Point to People Insights. Develop and maintain a unified “front door” to People data tools and dashboards that improves discoverability, documentation, and self\-service access across stakeholders.


Build Scalable, High\-Quality Data Products (Hands\-On). Design and develop advanced dashboards and analytical solutions using SQL and tools such as Tableau, Databricks, Python, or R. Ensure data integrity, performance, and sustainability — moving beyond one\-off reporting to scalable products.


This role has been categorized as a Remote position. “Remote” employees do not have a permanent corporate office workplace and, instead, work from a physical location of their choice, which must be identified to the Company. U.S. employees may live in any of the 50 United States, with limited exceptions.
In California, Connecticut, Maryland, Massachusetts, New Jersey, New York, Washington state, and Washington DC the standard base pay range for this role is $118,600\.00 \- $189,400\.00 annually. This base pay range is specific to these locations and may not be applicable to other locations.\&\#xa;\&\#xa;In Colorado, Hawaii, Illinois, Minnesota, Nevada, Ohio, Rhode Island, and Vermont the standard base pay range for this role is $112,700\.00 \- $179,900\.00 annually. The base pay range is specific to these locations and may not be applicable to other locations.
In addition to a competitive base salary this position is also eligible for equity awards based on factors such as experience, performance and location. Actual amounts will vary depending on experience, performance and location. Employees in this role will not be paid below the salary threshold for exempt employees in the state where they reside.**Who you are**
---------------

* 6–8\+ years of experience in Business Intelligence, Analytics, Data Visualization, or a related field.
* Advanced expertise building and maintaining dashboards in Tableau or comparable BI platforms, including experience standardizing design patterns and improving usability at scale.
* Strong proficiency in SQL, with demonstrated experience developing performant, production\-ready datasets and data models.
* Experience using Python or R for data transformation, automation, or advanced analysis.
* Demonstrated ownership of a significant BI initiative (e.g., dashboard modernization, tooling migration, governance framework, or portfolio consolidation) with measurable impact.
* Proven ability to independently partner with Director\-level stakeholders to translate ambiguous business questions into scalable, decision\-ready solutions.
* Experience establishing standards, governance practices, or frameworks that improve consistency, quality, and sustainability of analytics products.
* Strong communication skills with the ability to influence stakeholders and clearly explain technical concepts to non\-technical audiences.
* Demonstrated ability to proactively identify opportunities for improvement and drive work forward with minimal oversight.
* Background in People Analytics, HR data, or other highly sensitive, governance\-driven data environments.

**Get to know us**
------------------


At Zillow, we’re reimagining how people move—through the real estate market and through their careers. As the most\-visited real estate platform in the U.S., we help customers navigate buying, selling, financing and renting with greater ease and confidence. Whether you're working in tech, sales, operations, or design, you’ll be part of a company that's reshaping an industry and helping more people make home a reality.


Zillow is honored to be recognized among the best workplaces in the country. Zillow was named one of FORTUNE 100 Best Companies to Work For® in 2025, and included on the PEOPLE Companies That Care® 2025 list, reflecting our commitment to creating an innovative, inclusive, and engaging culture where employees are empowered to grow.


No matter where you sit in the organization, your work will help drive innovation, support our customers, and move the industry—and your career—forward, together.

 *Zillow Group is an equal opportunity employer committed to fostering an inclusive, innovative environment with the best employees. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. If you have a disability or special need that requires accommodation, please contact your recruiter directly.*

*Qualified applicants with arrest or conviction records will be considered for employment in accordance with applicable state and local law.*

*Los Angeles County applicants: Job duties for this position include: work safely and cooperatively with other employees, supervisors, and staff; adhere to standards of excellence despite stressful conditions; communicate effectively and respectfully with employees, supervisors, and staff to ensure exceptional customer service; and follow all federal, state, and local laws and Company policies. Criminal history may have a direct, adverse, and negative relationship with some of the material job duties of this position. These include the duties and responsibilities listed above, as well as the abilities to adhere to company policies, exercise sound judgment, effectively manage stress and work safely and respectfully with others, exhibit trustworthiness and professionalism, and safeguard business operations and the Company’s reputation. Pursuant to the Los Angeles County Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.*",,https://www.indeed.com/cmp/Zillow,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2f35879ddbd6933331096dcd6c07070d,http://www.zillow.com/careers,"Seattle, WA","5,001 to 10,000",$100M to $500M (USD),The work we do helps people get home. ,,,,,,
in-e9cbda17be23bf2f,indeed,https://www.indeed.com/viewjob?jk=e9cbda17be23bf2f,https://grnh.se/v81nuqgw7us,Staff Software Engineer,Synapse Health,"Remote, US",2026-03-27,,direct_data,yearly,147200.0,202400.0,USD,True,,,,,"**Who We Are****:**



At Synapse Health, we're streamlining the durable medical equipment (DME) process. We manage intake, documentation, routing, claims, billing, and patient support. Our model reshapes how DME is delivered and experienced.



Since 2016, with decades of industry and leadership experience, we've delivered tech\-based solutions that help our partners to modernize operations, improve coordination, and reduce administrative burdens. By taking on operational and financial complexity, we're redefining how DME works for providers, prescribers, and patients. We are proud to offer ***work that matters, on a mission that*** ***matter******s*****.**


*Learn**more at*SynapseHealth.com*and on*Synapse Health's LinkedIn*.*


**What We Need****:**



The ***Staff Software Engineer*** reports directly to the Director of Engineering and serves as a senior technical leader with a proven track record of shaping engineering direction and elevating teams across both high\-growth startups and large, complex organizations.



This is a highly impactful role for an engineer who operates at the intersection of architecture, execution, and influence. You will design and evolve system architectures, lead complex team initiatives, and raise the technical bar across the organization through hands\-on contribution, mentorship, and thought leadership.



You bring deep experience building robust, observable, and high\-performance distributed systems at scale, and you're excited to apply that expertise in a regulated healthcare environment where reliability, security, and data integrity truly matter. While this is not a pure IC role, you will remain hands\-on in critical areas, writing production code and modeling engineering excellence.


**What You Will Do****:**


* Lead delivery of high\-impact, high\-complexity initiatives, spanning multiple teams or owning single\-team efforts that require deep technical expertise and architectural leadership.
* Partner with engineering leadership to define and guide the company's technical vision, contributing to a 12\+ month architecture and platform roadmap.
* Design durable, scalable system architectures and actively coach other engineers to think and design at the system level.
* Establish and champion a technical quality bar, driving improvements in reliability, performance, security, and maintainability.
* Act as a force multiplier by teaching, mentoring, and leading by example, raising the technical maturity of teams across the organization.
* Champion and practice AI\-assisted development techniques, thoughtfully integrating them into engineering workflows to improve velocity and code quality.
* Promote and evolve modern engineering practices, including CI/CD, automated testing, observability, feature flagging, and experimentation.
* Write production code where it matters most—particularly in foundational systems, complex workflows, or areas requiring senior\-level judgment.
* Collaborate closely with Product, Data, and Engineering leaders to ensure technical decisions are aligned with business outcomes and customer needs.


**What You Have****:**



At Synapse Health, we've intentionally built a culture rooted in kindness, collaboration, and creativity, qualities we consider essential for every team member. Additional requirements include:


* Bachelor's degree in Computer Science, Engineering, Information Systems, or a related field, or equivalent practical experience.
* Extensive experience building and operating high\-scale, event\-driven, loosely coupled systems using modern cloud platforms.
	+ Azure experience preferred, with AWS, GCP, or equivalent platforms also valued.
* Proven success working in environments that enable rapid, high\-quality delivery, including:
	+ CI/CD pipelines
	+ Automated testing and infrastructure
	+ Production observability and monitoring
	+ Feature flagging and experimentation frameworks (Bonus for having designed or implemented these systems.)
* Experience working in data\-first organizations, where data platforms and analytics meaningfully inform product and business decisions.
* Demonstrated ability to mentor and coach engineers through the senior level, influencing technical growth and career development.
* Working knowledge of privacy, security, and compliance best practices for PII/PHI, including HIPAA, GDPR, CCPA, or similar regulatory frameworks.


**What Sets You Apart****:**


* Architectural Vision: You think beyond individual services, anticipating scale, reliability, and long\-term evolution. You build systems designed to endure.
* Technical Influence: You lead through expertise, not authority—setting a high bar for quality and guiding engineers across teams to meet it.
* Strategic Communication: You translate complexity into clarity, aligning engineers, product partners, and leadership around sound technical decisions.
* Bias for Action: You know when to experiment, when to refactor, and how to unblock progress without compromising standards.
* Mentorship \& Multiplication: You invest deeply in people—coaching others to think like system designers and leaving teams stronger than you found them.
* Product Mindset: You care as much about why you're building as how. You bring curiosity, empathy, and business awareness into technical decision\-making.


**Compensation:**



The base salary range for this position is $147,200 – $202,400 annually. This range reflects the anticipated compensation at the time of posting. Final compensation will be based on factors such as relevant experience, demonstrated skills, internal equity, and prevailing market conditions. Compensation discussions are encouraged throughout the hiring process.


**What Sets Us Apart****:**



Work is a part of life, but at Synapse Health, we believe it should be meaningful and enjoyable. We're committed to helping our team members thrive personally and professionally, which is why our benefits include:


* Professional growth opportunities with compelling career paths
* Healthy work\-life balance supported by flexible paid time off (PTO)
* Comprehensive benefits package, including medical, dental, vision, STD \& LTD insurance for full\-time team members
* 401(k) savings plan with employer matching contributions


*Synapse Health is an equal opportunity employer that is committed to diversity and inclusion in the workplace. We prohibit discrimination and harassment of any kind based on race, color, sex, religion, sexual orientation, national origin, disability, genetic information, pregnancy, or any other protected characteristic as outlined by federal, state, or local laws.*


*Synapse Health, Inc will never request personal or sensitive information during the recruitment process. Please see our Careers Page for more information to protect yourself from scammers and to learn more about our recruitment process.*


Privacy Policy",,https://www.indeed.com/cmp/Synapse-Health-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0fe7b295eeb849a96ede8cf7972e7a9f,http://www.synapsehealth.com,"1603 Orrington Avenue
Suite 1625
Evanston, IL 60201",11 to 50,,,,,,,,
in-9db1cdb2cc0f9a4a,indeed,https://www.indeed.com/viewjob?jk=9db1cdb2cc0f9a4a,https://grnh.se/5eebgtya7us,Corporate Legal Technology Consulting Manager - Discovery and Data Management,Harbor,"Remote, US",2026-03-27,,,,,,,True,,,,,"**Harbor** is seeking a **Legal Technology Consulting Manager, DDM** to join our growing team. Harbor is a leading provider of strategy, legal technology, operations, and intelligence services, with 800 experts operating in the US, Canada, UK, and Australia. Our exclusive focus on the legal industry, working directly with law firms and corporate law departments, provides us with a deep understanding of the legal ecosystem, related technologies, best practices, and trends, positioning us to deliver value to our clients and play an important role in driving innovation in legal service delivery.



The focus of this role will be to support a strong pipeline of legal hold and eDiscovery system implementations. This role is open to remote work in any US location, with a preference for those in Chicago, our headquarters, and where some of the Discovery and Data Management Team reside. In this role, you will be responsible for the following:


* Leading and supporting multiple implementation engagements
* Managing all aspects of service delivery and project administration
* Developing current and future client relationships through exceptional service delivery
* Overseeing and mentoring team members, providing guidance, instruction, and oversight in driving the completion of deliverables and client commitments
* Participating in practice and business development activities to support the continued growth of the team and Harbor, though a secondary focus to client execution

#### **Responsibilities:**


**Client and Project Management**


* Serve as lead project manager for system implementation projects, including creating and maintaining project schedules, managing the project budget, providing routine status updates, tracking and reporting issues, and coordinating activities with third party vendors
* Facilitate workshops with senior legal and IT stakeholders to understand current state processes, gather future state goals and objectives, and document requirements
* Advise on eDiscovery best practices and map current state workflows to new technology\-enabled processes and/or integrations to create innovative yet practical solutions
* Create solution design and/or eDiscovery process documentation, workflow diagrams, standard operating procedures, roles and responsibilities matrices, and other deliverables
* Define and document test scenarios to ensure new processes, technologies, integrations, data handoffs, hosting models, etc. align with expected outcomes
* Create change management strategies and facilitate (or execute) key tasks required to ensure enduring change, strong user adoption, and a seamless implementation experience
* Partner with client teams to develop training curriculum and materials, as well as lead end\-user training in partnership with technology providers
* Serve as the primary point of contact and/or escalation path for our key client contacts, which include eDiscovery managers or directors, senior litigation attorneys, legal technology managers, legal operations leads, and legal IT managers


**People and Team Development**


* Enhance our methodologies, documentation, training, project delivery approaches, and tools
* Actively manage, develop, coach and/or mentor junior team members across all facets of client execution and project management
* Cultivate relationships at current clients and mentor junior team members to become trusted advisors and future lead client contacts
* Participate in company\-wide strategic initiatives
* Volunteer for company\-sponsored community enrichment programs


**Business Development**


* Participate in business development activities, including qualifying opportunities, creating proposals, leading or supporting new business pitches, and drafting statements of work
* Develop and grow existing relationships with vendors and other partners to expand or create new service offerings
* Contribute to thought leadership pieces (e.g., participate in webinars, draft an article)

#### **Qualifications:**


* 5\+ years of relevant experience in legal consulting or eDiscovery services, specifically in a customer facing role advising clients
* Significant experience leading and/or serving as a subject matter expert for eDiscovery technology implementation projects
* Hands\-on experience using and/or administering Exterro, Relativity Legal Hold, M365 Purview, DISCO, Nuix, Reveal, Mitratech LegalHold, OpenText, or other similar systems
* Experience performing eDiscovery process and/or technology assessments, selecting and implementing eDiscovery platforms, designing eDiscovery team structures and operating models, creating eDiscovery documentation (e.g., playbooks), or advising on best practices
* Four\- year degree in Finance, Business, Computer Science, Software Engineering, Information Science, Economics, Statistics, Accounting, Data \& Analytics, and the like, or equivalent combination of experience and education
* Demonstrated knowledge of the following areas:
	+ Electronic Discovery Reference Model (EDRM)
	+ Federal Rules of Civil Procedure (FRCP)
	+ Industry leading eDiscovery technologies and service providers
	+ eDiscovery stakeholders and their typical roles and responsibilities
	+ Common legal operations and eDiscovery platform integrations
	+ Information governance and good data hygiene practices
	+ Common data preservation and collection workflows
	+ IT implementation methodologies and controls
	+ Managing project budgets, resources, and timelines
* Aptitude and desire to learn and develop generative or other AI\-enabled solutions
* Permanent US work authorization required

**About Us:**



Harbor is the preeminent provider of expert services across strategy, legal technology, operations, and intelligence. Our globally integrated team of 800\+ strategists, technologists, and specialists navigate alongside our clients – leading law firms, corporations, and their law departments – to provide essential resources and invaluable insights. Anchored in a rich heritage of deep knowledge, steadfast relationships, and mutual respect, our unwavering dedication lies in shaping the future of the legal industry and fostering enduring partnerships within our community and ecosystem.


*Harbor is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, ethnicity, color, religion, sex, sexual orientation, gender identity, marital status, civil union status, national origin, ancestry, age, parental status, disabled status, veteran status, or any other legally protected classification, in accordance with applicable law.*",,https://www.indeed.com/cmp/Harbor-3,,,,,,,,,,,,
in-704438f12739fe76,indeed,https://www.indeed.com/viewjob?jk=704438f12739fe76,https://careers.draftkings.com/jobs/jr13878/manager-regulatory-compliance/,"MANAGER, REGULATORY COMPLIANCE",DraftKings,"Remote, US",2026-03-27,fulltime,direct_data,yearly,106300.0,132800.0,USD,True,,,,,"**ABOUT DRAFTKINGS**
--------------------


At DraftKings, AI is becoming an integral part of both our present and future, powering how work gets done today, guiding smarter decisions, and sparking bold ideas. It’s transforming how we enhance customer experiences, streamline operations, and unlock new possibilities. Our teams are energized by innovation and readily embrace emerging technology. We’re not waiting for the future to arrive. We’re shaping it, one bold step at a time. To those who see AI as a driver of progress, come build the future together.

### **THE CROWN IS YOURS**


As a Manager of Regulatory Compliance, you will lead our U.S.\-based Trading Compliance function, ensuring our sportsbook trading operations meet all regulatory requirements across jurisdictions. This role sits at the intersection of Compliance and Trading, overseeing incident management, event and market compliance, and house rules governance. You’ll manage a team of specialists, partner closely with Trading, and build scalable processes that strengthen risk management and regulatory alignment in a fast\-paced, real\-time environment.

### **WHAT YOU’LL DO AS A MANAGER, REGULATORY COMPLIANCE**

* Lead and develop a team of Trading Compliance Specialists, overseeing daily operations and prioritization in a fast\-paced environment.
* Oversee Trading Compliance across key areas, including trading incident investigation and remediation, event and market compliance monitoring, and house rules governance.
* Act as an escalation point for high\-risk or complex issues, stepping in to support decision making, strategy, and remediation efforts when needed.
* Partner closely with Trading and cross\-functional teams to ensure regulatory alignment, providing guidance and challenge where needed.
* Improve and scale processes, including by leveraging new technologies, to enhance consistency in decision\-making, operational efficiency, and risk management across Trading Compliance.
* Support regulatory interactions, audits, and key initiatives such as new market launches and product changes, ensuring trading\-related compliance readiness and execution.

### **WHAT YOU’LL BRING**

* At least 4 years of experience in compliance, trading operations, or risk within a regulated industry (sports betting or gaming strongly preferred).
* Experience leading or mentoring a team in a fast\-paced, operational environment.
* Strong understanding of sportsbook trading, including markets, events, and risk exposure.
* Proven ability to manage incidents, investigations, or escalations and make decisions under pressure.
* Ability to apply regulatory requirements to real\-time scenarios and partner effectively with Trading teams.
* Strong communication, organization, and attention to detail, with a focus on improving processes and driving consistency.
* Experience working with U.S. gaming regulators, including audits or incident reporting, along with familiarity with sportsbook platforms, trading tools, or house rules development.


\#LI\-KJ1

### **JOIN OUR TEAM**


We’re a publicly traded (NASDAQ: DKNG) technology company headquartered in Boston. As a regulated gaming company, you may be required to obtain a gaming license issued by the appropriate state agency as a condition of employment. Don’t worry, we’ll guide you through the process if this is relevant to your role.


The US base salary range for this full\-time position is 106,300\.00 USD \- 132,800\.00 USD, plus bonus, equity, and benefits as applicable. Our ranges are determined by role, level, and location. The compensation information displayed on each job posting reflects the range for new hire pay rates for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job\-related skills, experience, and relevant education or training. Your recruiter can share more about the specific pay range and how that was determined during the hiring process. It is unlawful in Massachusetts to require or administer a lie detector test as a condition of employment or continued employment. An employer who violates this law shall be subject to criminal penalties and civil liability.
**READY TO OWN WHAT'S NEXT?**
-----------------------------



We know finding a new job can be intimidating. Don't let imposter syndrome stop you from applying! Even if you don't think you tick off every box in this job description, we'd still love for you to apply or join our Talent Community.



DraftKings is proud to be an equal\-opportunity employer. We do not tolerate discrimination of any kind and are committed to providing equal employment opportunities regardless of your gender identity, race, nationality, religion, sexual orientation, status as a protected veteran, or status as an individual with a disability.


JR13878",,https://www.indeed.com/cmp/Draftkings,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7de5f1361ad3dcbdefdb4d84210c58a3,http://careers.draftkings.com,"Boston, MA","1,001 to 5,000",Decline to state,"To responsibly entertain, engage, and unlock passion in people all over the world.",,,,,,
